City,Year,Mean_Price,Sales_Count,National_CPIH,UK_Weighted_Mean_City_Price,City_CPIH_Proxy,Type
Newcastle upon Tyne,2022,216831.97959999996,3530.0,121.6811,298861.9294341532,88.28275265056365,historical
Newport,2015,164378.99919125505,8677.0,100.001,237414.11696454164,69.23793963178592,historical
Newport,2016,171362.6552630153,10785.0,100.3471,245087.29754123618,70.16171656570705,historical
Newport,2017,179510.30374886392,11786.0,103.0775,254455.54739836094,72.71790111812948,historical
Newport,2018,185081.1007635748,11651.0,105.5975,261443.5149760542,74.75458528650691,historical
Newport,2019,197943.48385250667,10125.0,107.4138,262960.72180193075,80.855656465118,historical
Newport,2020,205225.0595219104,8014.0,108.1375,280336.75094536995,79.16380852389672,historical
Newport,2021,225514.85810192348,8781.0,111.048,304692.59633479913,82.19095003865779,historical
Newport,2022,227800.17253,2104.0,121.6811,298861.9294341532,92.74843278339796,historical
Norwich,2015,190661.8157572531,9265.0,100.001,237414.11696454164,80.30850263376999,historical
Norwich,2016,200344.90969102966,9401.0,100.3471,245087.29754123618,82.02804016750072,historical
Norwich,2017,217864.55077036828,8499.0,103.0775,254455.54739836094,88.25483846447787,historical
Norwich,2018,220813.4082889535,8734.0,105.5975,261443.5149760542,89.1869277535089,historical
Norwich,2019,224182.23463184654,8443.0,107.4138,262960.72180193075,91.5736219055413,historical
Norwich,2020,233517.42702470085,6735.0,108.1375,280336.75094536995,90.07734690413288,historical
Norwich,2021,256427.9863728643,8365.0,111.048,304692.59633479913,93.45752201817315,historical
Norwich,2022,256462.94179,1924.0,121.6811,298861.9294341532,104.41842801901201,historical
Nottingham,2015,134464.27713919923,14711.0,100.001,237414.11696454164,56.63758478273362,historical
Nottingham,2016,143628.7930312091,16384.0,100.3471,245087.29754123618,58.80652731403627,historical
Nottingham,2017,154874.80292452587,14974.0,103.0775,254455.54739836094,62.7382961844425,historical
Nottingham,2018,161520.0590318789,15195.0,105.5975,261443.5149760542,65.23823868869347,historical
Nottingham,2019,166730.83841186456,15360.0,107.4138,262960.72180193075,68.10596201699673,historical
Nottingham,2020,173894.05627828205,12154.0,108.1375,280336.75094536995,67.07814243897407,historical
Nottingham,2021,199975.49279886438,12636.0,111.048,304692.59633479913,72.8828950603288,historical
Nottingham,2022,200235.95072,2922.0,121.6811,298861.9294341532,81.52570917709878,historical
Oxford,2015,448698.559596692,6980.0,100.001,237414.11696454164,188.99594190909164,historical
Oxford,2016,479440.01218242873,6485.0,100.3471,245087.29754123618,196.2990955840001,historical
Oxford,2017,502247.6983408915,5115.0,103.0775,254455.54739836094,203.45572205067484,historical
Oxford,2018,505609.1377843984,5095.0,105.5975,261443.5149760542,204.21642866941312,historical
Oxford,2019,502459.64277071896,4910.0,107.4138,262960.72180193075,205.24395889549606,historical
Oxford,2020,529464.3970360482,4317.0,108.1375,280336.75094536995,204.2363551742922,historical
Oxford,2021,570067.3071648977,6254.0,111.048,304692.59633479913,207.76623747197192,historical
Oxford,2022,564286.58072,1307.0,121.6811,298861.9294341532,229.74827201059273,historical
Peterborough,2015,173001.20079724185,12291.0,100.001,237414.11696454164,72.86968989931135,historical
Peterborough,2016,182383.00739675818,13656.0,100.3471,245087.29754123618,74.67382465410705,historical
Peterborough,2017,195415.3858061131,12820.0,103.0775,254455.54739836094,79.16089720337287,historical
Peterborough,2018,207213.1665882323,12768.0,105.5975,261443.5149760542,83.69376597772934,historical
Peterborough,2019,214097.51192313188,12328.0,107.4138,262960.72180193075,87.45422954661227,historical
Peterborough,2020,226785.5495083452,10382.0,108.1375,280336.75094536995,87.48058282496734,historical
Peterborough,2021,246390.81319165195,11659.0,111.048,304692.59633479913,89.79938256603324,historical
